"Data Source","World Development Indicators",

"Last Updated Date","2021-05-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Ghana","GHA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122100000","1899400000","1668300000","1658590000","1129550000","1387010000","920000000","500000000","280000000","350000000","640000000","480000000","610000000","760000000","2401290000","2844380000","2427020000","2947690000","3098510000","","","","","","","","","",
"Gibraltar","GIB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","84752030000","67061460000","106643670000","125241630000","145120740000","200696040000","264960820000","90200000000","112632400000","67586420000","33778890000","44876550000","82594240000","55154270000","42079580000","37163048981.1083","50605060000","38370850000","53653980000","",
"Grenada","GRD","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","2439498250000","2226361550000","2588177060000","3210081130000","3142628290000","4541487940000","6192574870000","7485920530000","9147029390000","11139317630000","9129895170000","10784160710000","10237643970000","12893619150000","13676875710000","16192026030000","18517747880000","20935060590000","24850978040000","32534151750000","30028977710000","26031932470000","22014763070265.2","29302393370000","34206386850000","37351357570000","45045154020000","49530088230000","27446769360000","34156581730000","38927205810000","34056222410000","39548625420000","48591182270000","50025447864702.6","47984729201674.9","50967864883003.3","61996542443103.8","54870122686335.6","","",
"Hong Kong SAR, China","HKG","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","8100040000","11700010000","10528310000","12930600000","22220560000","39013300000","38980940000","21687340000","19558170000","23617550000","34593530000","53843770000","54073720000","74407440000","77565440000","83385870000","121880900000","171983500000","385042740000","269507830000","303705280000","449218770000","413322580000","343566530000","608159390000","623397740000","506072920000","463054920000","714597300000","861462920000","1054999320000","1714953250000","2654416060000","1328768470000","2305142810000","2711316160000","2258035200000","2831945860000","3100777150000","3233030590000","3184874220000","3193235542860.09","4350514610000","3819215400000","4899234580000","",
"Honduras","HND","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Heavily indebted poor countries (HIPC)","HPC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","513900000","892170000","2981670000","4232900000","2928580000","2508850000","2744640000","3127500000","8109770000","6125730000","10958640000","12918190000","29005630000","70222950000","27126480000","26618990000","25596130000","22558380000","","21484740000","20036880000","18414470000","20180810000","22764800000","20508990000","22458260000","",
"Haiti","HTI","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12988880000","16662910000","28597850000","32575670000","41934490000","46195630000","18465410000","30036630000","27708410000","18772970000","20760180000","19797410000","14513280000","17686950000","22553356583.7561","31553860000","28934570000","32886530000","",
"IBRD only","IBD","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2064154789931.47","2614724982401.47","3266484511170.32","5232107159423.15","11121637182643.7","4991484756350.68","10120213736267.5","12442002300760.9","10213185409019.4","11514860039746.9","11410272092156.7","13117071236934.5","14157214279698.9","14227625959240.5","17653091444692","14124934198195.2","16704687700000","",
"IDA & IBRD total","IBT","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2089325089931.47","2686032532401.47","3352994521170.32","5336529409423.15","11313686642643.7","5099502306350.69","10236161006267.5","12600608560760.9","10361559299019.4","11614738789746.9","11548192832156.7","13253305936934.5","14273258489698.9","14419701557777.2","17776487814692","14233845248195.2","16776885040000","",
"IDA total","IDA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17295200000","20636900000","21384020000","29807040000","28106550000","18784940000","12408070000","","","13973810000","","69177570000","80083680000","96859380000","180915410000","93452100000","92591320000","114041700000","94391380000","99878750000","137920740000","136234700000","116044210000","121656174000.264","","","","",
"Indonesia","IDN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66584940000","90997080000","29050020000","22077860000","64044670000","26812500000","22997860000","30066960000","54659060000","73250640000","81428120000","138886360000","211692970000","98760600000","214941470000","360388100000","390106890000","428222560000","346673810000","422127050000","353270960000","425767769935.99","520686680000","486765920000","523321860000","",
"IDA only","IDX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279092830000","387851160000","553073740000","818878580000","1819100510000","647204770000","1306520250000","1631829540000","1007182900000","1263335500000","1138834020000","1558299690000","1516216710000","1566680487700.57","2331566700000","2083482760000","2179781240000","",
"Not classified","INX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48902510000","69676460000","68773180000","81882450000","75297840000","59937500000","85070380000","114085430000","114086160000","163269490000","143905260000","49489910000","61291120000","60368310000","108393170000","108989160000","170122680000","143465830000","128008850000","119828586644.999","146554130000","110154370000","","",
"Iran, Islamic Rep.","IRN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","1900010000","3100000000","3814710000","5001760000","","","","","","","","","","","","","","","1286800000","2803000000","9161700000","17024440000","15181250000","14903260000","21827030000","26685660000","7381240000","11760560000","27544170000","42600420000","36440220000","36314580000","43885010000","48712710000","59183540000","86641520000","107089650000","90995750000","345776630000","116638450000","89428040000","111402338244.656","108634723292.21","143548200000","320671170000","",
"Iraq","IRQ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","2539520000","4808410000","6970150000","15917340000","5096240000","6120110000","7630000000","9884280000","12109710000","5420180000","8228730000","8273930000","14295000000","29698100000","50840710000","32732480000","36508720000","35770280000","46328090000","40883390000","65261070000","66742920000","57655940000","42131470000","70169060000","91856250000","122577930000","161731740000","235056380000","107706440000","188733900000","227614010000","156938650000","161855480000","203301350000","200524990000","243903680000","213983608689.996","231048760000","187466400000","237371160000","",
"Italy","ITA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","728240350000","768363350000","527467280000","477075420000","614841570000","789562620000","798072870000","1026504210000","1072534680000","522087790000","","","","","","","","","","","","",
"Jamaica","JAM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1471700000","1817100000","1390570000","1944590000","2291210000","2133300000","2525300000","3550680000","4718500000","6037030000","","","","","","","","3884350000","5008860000","","","","","","","","15767450000","",
"Jordan","JOR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40838460000","35894700000","31826650000","30864420000","27183020000","26967480000","25764430000","25554860000","25452410000","24573951247.1655","23968560000","22740040000","21036390000","",
"Japan","JPN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","141799090000","180900950000","21530430000","34198150000","289123900000","379212790000","417943120000","417405180000","545848260000","644412020000","948262520000","1783639430000","2726369260000","3789032960000","4260382520000","2928533730000","3005697400000","2254844100000","2906298700000","3592193910000","3545306510000","3019733730000","2085370340000","2439548790000","4455348090000","3157221780000","2264527900000","2069299120000","2953098300000","3557674430000","4572901030000","4614068830000","4330921860000","3115803730000","3306082050000","3827774200000","3325387760000","3478831520000","4543169140000","4377994370000","4894919120000","4955299652289.15","6222825210000","5296811100000","6191073290000","",
"Kazakhstan","KAZ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1693670000","1011750000","802020000","1222740000","1289440000","2425900000","3941880000","10528660000","43688350000","41377500000","23271810000","27929370000","26672730000","22537310000","23542600000","26228210000","22973440000","34891880000","40161214776.8558","45558250000","37005250000","40639830000","",
"Kenya","KEN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1063100000","3046700000","2017510000","1799020000","1813020000","2088570000","","1255390000","1045300000","1431290000","4182760000","3890970000","6383990000","11378040000","13344620000","10854100000","10966800000","14460870000","10202610000","","","","","","","","25061520000","",
"Kyrgyz Republic","KGZ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cambodia","KHM","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","5391320000","3828760000","4224270000","4407720000","4386800000","6222380000","7380820000","13924110000","33033160000","94348320000","140489660000","110301060000","96466000000","107661100000","139583870000","191778110000","181954750000","139121660000","41881360000","114593310000","306127530000","171262310000","233920540000","250706770000","329457320000","428325580000","718010710000","834404280000","1122606330000","470797680000","834596860000","1091911460000","996139920000","1179419470000","1234548550000","1212759460000","1231199760000","1254541184535.23","1771767930000","1413716510000","","",
"Kuwait","KWT","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10499870000","9956700000","12970260000","18933330000","29655850000","22765250000","20019720000","19459900000","22633510000","31460220000","60951560000","72903660000","103720260000","107063210000","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","419343070000","366604620000","268731750000","406733140000","561974470000","837515900000","1207938400000","1998030310000","993369120000","1948688990000","2380999160000","1970886850000","2151476410000","1883246530000","1609867100000","1091433170000","1362030226327.95","1704181660000","1545095610000","1889364090000","",
"Lao PDR","LAO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lebanon","LBN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2396000000","2684000000","2391000000","1891350000","1554260000","1228000000","1326450000","1417740000","2206290000","4809840000","8143960000","10745910000","9583570000","12849820000","12697350000","9047140000","9078600000","10668220000","11328150000","11380950000","12163290000","11491770000","9675180000","7735800000","",
"Liberia","LBR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487883020000","431431930000","321792240000","499231160000","685578330000","981782170000","1389666580000","2218308840000","1132401280000","2187312880000","2733570590000","2258701050000","2479351990000","2160966610000","1856868460000","1295275110000","1591170490092.95","2017232010000","1815024480000","2113394740000","",
"Least developed countries: UN classification","LDC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1584030000","1074140000","1331530000","1680410000","2711070000","3657000000","5719990000","7768850000","7553170000","4285950000","9546660000","19923860000","19436990000","16974010000","18806550000","23665120000","20804110000","18678773846.7819","18959520000","15575020000","15720540000","",
"Lower middle income","LMC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","495128292209.872","691418518184.421","1098876266932.75","2268260833319.86","918131775180.985","1654625329463.93","2210068510760.94","1513254679019.36","1769785194433.92","1685494862156.72","2167396636934.5","2064041269698.94","2193552333238.93","3021593340845.83","2718714588195.24","2811480210000","",
"Low & middle income","LMY","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1951595869931.47","2471110602401.47","3088569021170.32","4948844549423.15","10774922152643.7","4824696306350.69","9802845936267.53","12014655770760.9","9900699309019.36","11107140179746.9","11038750592156.7","12811808306934.5","13909648779698.9","14030607724205.6","17236779244692","13780353738195.2","16350070160000","",
"Lesotho","LSO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1321752600000","1491647670000","1746392200000","3026075820000","7443432790000","3334394600730.54","7023344261455.58","8391305248297.99","7116218120803.69","7765191938754.84","8000488618285.2","9429967552792.22","10914664811646.8","10684571531133.2","12735482534426.8","10032955211412.6","11933846123274.9","",
"Lithuania","LTU","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","800000000","800000000","861850000","1046590000","2540000000","1453520000","1516850000","1602090000","1511770000","1618670000","2800120000","4566160000","7144420000","8467720000","10348070000","10455530000","11275800000","11833300000","19315890000","28518410000","30426440000","32411670000","33883350000","38182000000","35938660000","34016520000","22710360000","24551040000","37333210000","50143550000","51248410000","79513580000","166078000000","66614730000","105048190000","101128520000","67627420000","70338380000","78640840000","63167510000","47131380000","60910166392.8361","68639080000","49482640000","44233610000","",
"Latvia","LVA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69152110000","60087890000","52479840000","53831380000","52746800000","45927920000","57579718867.551","67048480000","61080780000","65415260000","",
"Monaco","MCO","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Madagascar","MDG","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Maldives","MDV","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","895338068008.357","1061922812462.96","901319378215.664","921097425679.076","1568471003871.51","1426550433547.57","1306827791401.95","1330342346090.92","1364703002027.54","1415892020452.88","3572087523274.88","",
"Mexico","MEX","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","470000000","800000000","","738000000","1197000000","1299000000","1010000000","1720000000","3030000000","3660000000","3910000000","5520000000","9050000000","15200000000","27080000000","41050000000","102760000000","138744000000","200865240000","130245850000","90693960000","106770460000","156595010000","91745800000","154043880000","125203830000","126258380000","103941150000","122532960000","171401990000","239127950000","348345130000","397724640000","234054920000","352045440000","454345220000","408689830000","525056680000","526015640000","480245320000","402253280000","352041000000","417020520000","385051430000","413618820000","",
"Marshall Islands","MHL","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1951595869931.47","2471110602401.47","3088569021170.32","4948844549423.15","10774922152643.7","4824696306350.69","9802845936267.54","12014655770760.9","9900699309019.36","11107140179746.9","11038750592156.7","12811808306934.5","13909648779698.9","14030607724205.6","17236779244692","13780353738195.2","16346855940000","",
"North Macedonia","MKD","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2024330000","1356870000","1373720000","1850380000","2839820000","4072500000","4503560000","5633400000","3576270000","4080300000","4193520000","3428910000","3631500000","4249190000","3641750000","4405320000","4433149738.81724","5171190000","5053840000","5315940000","",
"Myanmar","MMR","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144215886932.75","241940073319.861","188418044450.442","206814628008.357","296839252462.956","264898608215.664","250616475679.076","509695143871.513","288451228844.92","239683669727.028","251296808771.515","270856857280.996","291485078617.768","","",
"Montenegro","MNE","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3468290000","","3222750000","3509110000","3787240000","","","","","","","","",
"Mongolia","MNG","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Northern Mariana Islands","MNP","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritania","MRT","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","700390000","1321630000","1337250000","1485040000","1524200000","1702170000","1521820000","1242680000","978110000","1190490000","1895490000","2118950000","2326320000","4958510000","7919080000","4661990000","6582050000","7752770000","7845150000","7180100000","8942350000","8751020000","7238550000","7568297308.96532","9742920000","9847530000","8615770000","",
"Malawi","MWI","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Market capitalization of listed domestic companies (current US$)","CM.MKT.LCAP.CD","","","","","","","","","","","","","","","","","","","","","","15298580000","13877610000","22699050000","19333650000","24153930000","14861230000","18252570000","23056220000","39696180000","47868790000","56721200000","89008100000","214726800000","184023500000","213755810000","306164190000","93230310000","95561430000","139907890000","113155790000","118980790000","125778160000","160814200000","181623790000","180517540000","235580900000","325290260000","189239210000","289219390000","408689120000","395623820000","466587570000","500387410000","459004370000","382976650000","359788303780.529","455772490000","398018700000","403957380000","",
